section,tlv
ResultsVersion,1,2
minTime,1,10
minTravel,1,10
traceTimeStr,1,
indexStart,1,0
indexEnd,1,47455
analyzeCount,1,47456
axleTravelRatio,1,-38.23686643152311
compressionSpeedRatio,1,-25.798806936854767
reboundSpeedRatio,1,-41.871460230046466
section,forkResults
movingCount,1,47455
filterRatio,1,58
timeComp,1,8962
timeReb,1,18793
axleMin,1,21.095000000000002
axleMax,1,159.26749999999998
axleAvg,1,62.511776767838384
axleMovingAvg,1,62.82361371371033
segments,1,1
maxCompressionSpeed,1,3699.5999999999995
avgCompressionSpeed,1,1009.5386111111119
compressionSpeed95,1,2418.0499999999993
maxReboundSpeed,1,1807.7499999999993
avgReboundSpeed,1,617.1058752997606
reboundSpeed95,1,1069.7000000000007
axleTravelTotal,1,67224.82749999268
totalTravelComp,1,19995.784999999996
totalTravelReb,1,28619.27500000002
histogramLPS,42,20,160.0,0,0,563,3939,3356,6621,5737,6059,5369,5103,3713,2935,2106,1038,501,264,111,16,10,4,0,0,563,3939,3356,6621,5737,6059,5369,5103,3713,2935,2106,1038,501,264,111,16,10,4
gforceTotalComp,1,17289.354459009515
gforceTotalReb,1,29162.093039620577
gforceMin,1,-16.0
gforceMax,1,10.44
gforceAbsTotal,1,75271.09466554358
gforceTotalFlat,1,28819.647166913495
travelToForceRatioComp,1,1.1565373968939687
travelToForceRatioReb,1,0.9813861769495397
travelToForceRatioAll,1,0.8931028278344649
vibrationCompression,1,1.929184831400303
vibrationRebound,1,1.5517529420327025
vibrationOverall,1,1.5861238761282785
forceBreakdownTable,9,1.642536528244083,75.52848074381056,48.02793236759028,78.12260430265408,24.365001960340134,44.37372702300168,20.234859169101828,0.10651729584930404,7.5983406094080435
invalidSamples,1,5
section,ForkStrokeUp
# t1,t2,p1,p2,gforce,slope3,slopeMax,pMaxSpeed
31935,31945,49.97,78.72,2.45,853.25,881.00,61.13
31999,32014,23.27,95.11,2.30,2533.65,2719.50,58.48
32037,32055,66.05,102.34,3.29,772.85,822.50,89.53
32079,32090,84.61,105.75,2.30,713.20,746.50,96.60
32197,32222,59.37,88.14,1.70,576.45,606.00,68.12
32277,32305,34.34,56.88,0.45,416.90,432.50,51.49
32311,32322,48.41,63.26,1.61,488.25,517.50,54.74
32441,32455,23.80,84.08,1.98,2258.25,2412.00,55.22
32470,32494,52.31,105.70,2.17,767.10,793.50,72.50
32534,32555,27.94,52.14,0.64,452.60,476.00,33.29
32563,32584,44.43,89.02,1.40,730.90,769.00,57.18
32672,32683,26.92,38.05,0.45,380.70,400.50,31.73
32705,32715,26.93,49.24,1.73,862.85,923.00,38.86
32723,32735,42.41,72.52,1.16,891.90,922.50,59.60
32757,32780,33.97,93.11,2.76,926.65,1022.50,41.15
32848,32898,31.87,75.53,1.14,363.30,373.50,64.81
32955,32968,57.30,81.41,1.45,694.30,745.00,66.03
33013,33032,43.41,97.47,2.52,1828.15,1987.00,59.76
33052,33070,58.05,92.90,0.94,849.05,872.00,78.70
33132,33148,60.75,80.84,0.92,689.55,727.50,70.28
33421,33439,51.14,96.01,2.01,784.90,827.50,82.05
33480,33506,25.49,110.60,1.44,1280.75,1308.50,50.89
33566,33585,58.88,102.53,2.75,971.20,1018.00,70.38
33773,33788,25.64,106.03,2.04,2628.95,2829.50,58.11
33832,33851,56.68,86.62,2.08,646.25,713.00,62.45
33956,33971,23.02,95.24,3.19,2356.25,2514.50,48.53
34014,34025,33.68,102.75,6.60,2643.40,2842.00,65.54
34061,34079,47.62,76.89,2.16,591.50,612.50,67.05
34110,34121,50.37,67.50,1.06,604.00,637.00,59.66
34168,34184,68.97,82.00,1.69,294.25,298.00,74.33
34275,34286,32.88,75.79,2.01,1431.15,1536.00,46.66
34377,34392,59.76,77.84,1.73,522.75,559.50,71.56
34433,34451,45.45,67.58,0.74,470.30,483.50,59.92
34470,34486,40.39,63.86,1.12,404.10,432.00,45.17
34588,34603,55.52,89.91,2.23,905.60,935.00,72.98
34632,34649,40.68,62.60,1.34,447.90,486.00,45.63
34720,34732,37.81,99.38,3.64,1379.30,1428.50,55.95
34796,34807,48.03,64.07,3.32,488.05,500.50,56.97
34835,34845,29.61,90.64,4.82,2340.90,2497.50,57.53
34892,34902,63.07,74.34,1.55,416.90,449.00,67.23
35091,35111,58.55,121.65,3.40,1111.15,1174.00,71.85
35164,35189,28.75,84.10,1.93,784.05,859.50,35.34
35257,35285,32.18,106.89,1.39,1077.05,1110.50,52.56
35329,35345,32.53,54.61,1.74,484.40,498.50,43.17
35350,35363,50.03,82.31,2.74,724.60,749.50,59.17
35365,35378,82.16,128.92,3.68,1310.50,1396.00,113.91
35463,35491,39.96,82.48,1.26,846.00,910.50,54.99
35519,35546,37.35,67.21,0.60,504.90,510.00,48.91
35574,35613,32.68,73.02,0.55,432.70,454.00,39.80
35643,35659,60.55,89.07,1.06,743.10,777.00,77.25
35738,35760,21.11,70.14,2.46,1040.10,1093.50,34.77
35783,35803,48.16,80.34,0.84,605.15,639.50,56.60
35878,35900,42.02,53.36,0.53,243.45,253.50,45.84
35977,35990,45.28,58.02,1.28,263.45,278.00,48.81
35997,36011,51.38,72.59,1.17,414.00,436.50,56.20
36027,36042,32.32,49.30,1.07,488.50,520.00,37.64
36043,36063,49.30,69.76,0.52,390.50,417.50,54.54
36104,36127,43.34,61.12,0.68,455.00,480.50,50.44
36182,36195,25.38,82.87,2.24,2144.75,2342.00,46.88
36231,36256,52.19,108.32,1.73,854.10,879.00,85.88
36375,36411,42.16,82.14,0.47,354.75,378.00,46.18
36465,36517,27.52,69.59,0.41,488.55,505.50,47.61
36563,36608,27.33,71.31,0.41,348.00,357.00,65.03
36695,36710,42.70,59.23,0.33,452.80,469.00,51.22
36788,36805,36.80,47.19,0.34,251.55,261.00,42.38
36885,36927,34.11,70.61,0.54,395.15,405.50,53.28
36962,36985,39.88,78.56,0.42,460.50,466.50,63.96
37052,37065,27.40,77.31,2.37,1577.20,1679.50,45.01
37090,37101,73.16,94.38,3.24,752.05,796.00,82.41
37140,37150,47.37,65.32,2.66,689.05,737.50,58.39
37223,37233,54.31,74.31,1.13,647.20,671.50,63.34
37296,37310,35.66,70.12,0.82,681.30,712.50,44.57
37373,37409,32.25,79.11,0.74,502.25,519.50,38.60
37526,37542,27.73,103.44,3.32,2973.05,3203.00,69.07
37555,37573,61.39,80.29,3.53,500.60,546.50,74.11
37687,37698,56.11,72.69,5.09,461.20,481.00,61.89
37744,37755,49.15,64.22,2.17,513.35,576.50,59.78
37844,37857,38.84,100.34,4.61,1481.60,1562.00,58.03
37862,37873,97.22,115.63,3.19,648.25,676.00,106.88
37921,37943,29.51,86.94,1.90,858.95,873.50,63.39
38015,38041,38.40,88.21,0.92,611.25,618.00,72.38
38189,38203,27.63,99.25,3.26,2094.30,2229.00,51.61
38275,38305,35.91,58.10,0.60,472.55,491.00,49.80
38326,38338,55.47,79.91,1.41,733.65,766.50,63.71
38386,38406,45.41,95.98,0.86,1655.15,1721.00,71.84
38445,38462,36.09,65.60,1.14,736.85,767.00,56.06
38484,38503,36.85,80.20,0.97,1052.35,1103.50,52.69
38548,38574,41.45,53.30,0.27,241.90,251.50,47.01
38604,38618,54.47,83.78,1.09,973.70,1017.50,72.35
38631,38649,51.68,74.49,1.01,466.95,486.00,59.34
38671,38685,27.88,78.04,2.70,1054.55,1157.00,37.03
38709,38721,29.47,59.75,2.18,1060.40,1133.00,41.55
38737,38750,64.66,75.44,1.38,271.30,283.00,68.12
38780,38813,29.72,58.84,0.79,434.40,439.50,40.95
38866,38894,35.77,56.04,0.47,274.45,290.50,51.29
38971,39003,37.09,63.68,0.23,249.65,254.00,45.46
39079,39103,49.41,65.66,0.94,352.35,373.50,61.20
39170,39185,50.69,69.02,0.93,562.75,590.50,60.04
39284,39299,30.48,58.93,1.45,928.15,991.00,39.96
39417,39427,26.57,92.80,3.77,2623.60,2845.00,57.25
39485,39497,30.58,87.04,4.13,2432.20,2644.00,61.72
39527,39541,44.17,63.16,1.37,448.90,496.00,58.41
39703,39725,91.55,159.27,5.26,1458.65,1557.50,106.34
39821,39835,30.41,76.01,3.01,1535.10,1692.00,45.97
39865,39875,60.42,92.59,4.51,1350.35,1491.50,71.14
40015,40025,26.08,107.88,3.91,3022.05,3217.50,64.09
40044,40055,88.20,115.23,3.20,878.10,988.50,97.45
40099,40117,28.92,76.87,1.99,964.90,1064.50,37.29
40183,40196,35.86,48.75,1.14,274.45,290.50,43.79
40205,40229,42.96,80.47,1.53,627.85,652.00,61.19
40315,40338,44.21,108.03,3.91,1184.35,1274.50,54.43
40454,40468,24.96,99.86,2.24,2767.05,2971.50,59.47
40567,40581,70.60,106.55,1.73,885.00,949.50,80.81
40621,40632,83.78,102.09,1.72,519.10,547.00,89.82
40684,40699,78.84,95.30,1.50,499.60,527.50,87.36
40865,40881,22.92,129.25,2.50,2767.00,2986.00,53.26
40912,40928,45.84,105.49,1.78,1868.75,1989.50,66.16
40955,40968,35.83,97.02,2.21,2193.40,2348.50,57.33
40991,41005,53.09,65.02,2.58,514.75,581.50,57.88
41109,41122,44.38,91.96,3.22,1202.40,1272.00,60.29
41179,41204,62.59,126.55,4.08,1075.85,1157.00,73.88
41261,41275,54.23,99.11,2.24,1287.55,1364.50,70.69
41301,41311,37.13,75.84,4.12,1470.70,1582.00,55.89
41336,41351,35.27,75.42,1.92,1177.55,1250.00,49.37
41368,41385,77.96,96.44,1.16,429.95,459.50,84.31
41482,41492,28.84,70.76,3.12,1681.15,1811.50,47.38
41553,41573,59.12,89.27,1.64,563.15,576.50,67.39
41609,41619,50.49,66.08,2.32,534.90,561.00,57.50
41660,41671,37.99,59.65,1.76,795.10,847.00,48.02
41744,41756,42.70,54.17,0.51,363.60,385.50,48.06
41910,41925,24.34,129.86,3.62,3699.60,4021.50,65.11
41964,41978,40.40,130.16,5.04,3348.90,3664.50,74.84
42057,42071,43.70,130.51,4.19,2457.75,2641.50,74.57
42096,42117,32.74,113.59,3.93,1548.70,1735.00,46.81
42416,42426,34.39,87.72,2.94,1894.20,1990.50,62.28
42525,42551,28.18,91.07,2.74,1638.15,1770.00,47.62
42553,42568,91.04,110.39,2.34,618.95,666.50,98.08
42673,42687,48.33,105.84,0.85,1253.80,1267.00,81.96
42721,42743,35.35,51.10,0.97,297.35,317.00,39.74
42751,42781,48.32,87.14,0.68,481.65,517.50,81.49
42872,42892,34.94,58.94,0.64,581.00,615.50,45.02
42924,42948,45.80,92.62,1.18,788.80,827.50,56.11
43000,43034,34.73,56.66,0.42,368.05,383.50,40.67
43167,43179,31.13,49.92,1.58,428.30,437.00,37.44
43265,43275,34.12,61.09,2.65,929.65,1006.00,43.30
43318,43334,52.24,65.94,1.39,332.95,356.50,55.99
section,ForkStrokeDown
# t1,t2,p1,p2,gforce,slope3,slopeMax,pMaxSpeed
0,32,81.52,101.01,0.49,272.60,293.00,84.13
50,78,70.69,87.17,0.52,242.15,254.00,76.59
82,92,52.95,71.78,2.40,631.95,649.50,60.40
118,131,49.73,66.06,1.23,470.40,495.00,56.82
192,226,85.56,107.46,0.69,246.35,258.50,100.79
236,262,71.61,92.39,0.86,519.30,537.00,80.84
300,322,51.82,77.93,1.18,510.75,520.50,61.64
361,381,60.73,74.44,0.73,312.30,330.00,65.24
411,434,48.26,62.63,0.49,245.30,254.00,59.02
439,450,36.33,48.88,1.42,319.90,322.00,42.20
456,466,31.64,41.95,1.52,243.90,249.00,35.22
486,512,35.34,68.44,1.31,328.40,332.00,63.21
544,565,58.93,97.59,1.70,957.95,998.00,69.41
586,599,68.94,86.06,0.64,432.95,459.50,80.95
605,632,49.91,77.38,2.18,359.40,393.00,53.93
635,650,37.49,50.55,1.78,246.00,249.00,44.74
705,731,58.23,124.25,1.08,895.65,930.00,93.68
736,778,24.90,62.20,1.34,530.75,537.50,53.36
796,810,50.24,75.75,1.97,717.90,747.00,65.04
831,853,80.75,114.10,0.97,584.15,620.00,102.90
857,883,32.89,84.03,1.31,685.30,698.50,55.45
901,912,57.80,87.30,1.12,855.80,869.00,70.47
944,964,32.27,53.61,2.73,363.50,374.00,48.05
977,991,61.17,99.34,1.53,636.30,649.50,76.41
1004,1018,54.02,98.42,2.94,979.55,993.50,75.77
1025,1039,56.82,115.76,4.30,1044.15,1057.50,93.40
1090,1105,53.79,96.39,2.23,886.30,901.00,81.13
1111,1121,98.44,117.56,2.64,572.50,613.00,112.41
1151,1169,86.61,117.09,2.46,795.25,820.00,98.21
1192,1210,83.68,112.11,0.92,695.40,708.00,95.77
1213,1233,57.03,84.72,0.95,412.85,437.00,61.35
1236,1250,43.84,57.06,1.45,311.05,332.50,47.33
1255,1285,28.44,46.92,1.64,341.65,352.00,42.40
1302,1314,63.26,84.00,3.05,613.35,634.50,72.05
1337,1367,95.94,114.41,1.98,222.20,242.00,111.79
1385,1405,82.38,101.26,1.25,548.85,576.00,88.78
1425,1443,50.59,76.74,2.10,439.70,456.50,55.48
1500,1511,63.25,82.28,2.52,553.45,574.00,69.50
1530,1560,49.70,103.98,1.54,966.20,981.50,69.44
1567,1588,46.80,69.36,1.31,341.15,354.50,62.06
1665,1677,33.82,51.61,2.06,430.15,442.00,39.68
1789,1869,25.87,96.01,1.20,420.80,429.50,47.62
1940,1954,44.32,91.70,3.62,874.55,884.00,75.59
1978,2000,38.99,99.54,3.50,1116.30,1152.00,81.87
2012,2028,59.71,88.79,2.79,792.75,835.50,70.78
2049,2069,73.19,93.12,1.02,409.40,417.50,86.17
2076,2086,57.98,82.26,3.11,722.30,732.50,69.23
2112,2122,69.78,85.15,2.45,499.55,525.50,78.77
2142,2170,57.27,76.52,1.10,332.60,366.50,71.62
2176,2198,34.42,66.18,1.54,518.45,534.50,59.54
2215,2232,30.14,46.34,1.61,385.30,395.50,37.74
2273,2299,41.91,88.07,0.72,555.20,573.50,65.21
2380,2433,23.03,103.94,1.27,969.35,993.50,71.28
2502,2516,45.32,77.55,3.06,658.35,673.50,57.77
2558,2579,82.45,104.52,1.86,431.90,468.50,86.75
2582,2611,30.50,83.34,1.56,660.15,696.00,74.09
2644,2662,39.88,64.56,2.24,627.30,642.00,52.61
2761,2777,30.00,68.36,2.59,740.90,744.50,55.11
2784,2794,43.89,54.50,2.16,342.70,371.50,50.58
2910,2946,33.16,76.10,0.85,389.40,393.00,44.94
2992,3019,45.52,77.26,1.00,402.30,412.50,71.82
3104,3130,35.54,63.32,0.82,298.00,305.50,52.58
3132,3161,25.43,35.59,0.85,172.25,176.00,29.96
3214,3228,63.18,82.16,0.90,489.50,507.50,71.79
3233,3260,33.84,66.23,0.95,359.55,373.50,50.56
3296,3310,51.32,64.96,1.37,359.85,381.00,57.64
3339,3355,34.94,72.04,2.20,683.00,689.00,56.22
3439,3473,30.99,90.20,0.82,915.05,927.50,65.95
3541,3552,86.55,102.72,1.79,656.75,728.00,91.50
3584,3613,42.87,105.33,1.58,646.10,666.50,95.09
3647,3659,36.12,57.82,2.81,491.50,503.50,48.57
3727,3744,35.80,77.20,2.75,833.85,849.00,61.49
3764,3783,51.65,81.35,1.80,546.85,574.00,72.53
3800,3825,57.53,77.53,1.14,294.90,303.00,63.75
3839,3853,43.14,58.49,0.73,441.05,456.50,51.07
3888,3911,58.18,85.73,0.58,347.80,353.50,63.59
3914,3938,29.35,60.91,1.73,681.75,705.00,51.17
3960,3971,75.34,89.68,3.71,473.85,498.00,83.25
3986,3999,45.00,60.36,1.92,338.50,344.50,54.85
4044,4097,24.37,95.66,1.24,546.00,552.00,55.94
4155,4169,70.65,96.97,1.70,939.95,993.50,81.25
4199,4310,31.70,133.20,0.88,638.45,659.00,117.89
4328,4339,37.87,53.98,2.77,423.30,432.00,45.95
4348,4371,39.02,55.23,0.73,412.55,425.00,49.03
4421,4452,50.32,75.45,0.38,324.95,336.50,63.52
4471,4500,49.97,74.06,0.43,277.50,283.50,65.64
4521,4559,33.89,67.72,0.59,369.65,378.50,56.03
4582,4610,27.12,62.37,1.11,455.65,461.50,44.13
4703,4724,36.88,86.59,0.96,886.55,893.00,60.19
4747,4764,65.94,86.17,1.34,572.75,600.50,75.91
4818,4828,43.90,60.38,2.58,557.60,581.00,50.65
4840,4868,26.99,69.04,2.46,653.90,669.50,58.89
4883,4907,84.13,120.23,1.72,542.15,557.00,96.27
4940,4955,88.61,108.26,1.11,666.55,710.50,96.44
5000,5027,81.84,104.92,0.83,370.95,385.50,92.75
5037,5103,35.94,90.65,0.93,456.00,459.00,45.27
5210,5233,65.02,79.47,0.79,285.45,300.00,70.95
5235,5259,36.22,65.04,1.16,482.65,488.50,47.26
5273,5295,31.88,77.29,1.87,716.55,727.50,61.27
5322,5337,85.06,109.55,1.22,540.95,561.50,101.57
5357,5392,39.51,102.31,1.01,693.35,720.50,73.07
5406,5425,44.01,82.19,1.44,657.95,681.50,59.14
5452,5467,63.47,116.42,3.61,1247.15,1274.00,89.14
5474,5486,60.70,81.22,2.49,645.10,679.00,69.13
5492,5504,62.58,88.05,3.85,729.55,769.00,76.00
5517,5527,63.94,88.25,1.82,710.35,730.00,72.64
5555,5585,62.41,88.42,0.62,390.75,393.00,72.05
5656,5668,35.87,55.64,1.36,490.40,503.00,43.88
5710,5722,42.89,72.10,2.26,666.60,672.00,60.64
5750,5767,84.66,96.19,1.69,181.15,193.00,92.41
5792,5843,28.44,85.76,1.00,454.00,461.50,46.51
5896,5919,45.16,78.83,1.15,424.70,444.50,66.15
5960,5985,32.34,59.39,2.30,495.10,512.50,52.29
5998,6020,89.28,122.11,4.73,630.40,656.50,102.28
6038,6102,24.26,94.11,1.21,838.10,854.00,63.88
6111,6125,54.64,72.27,1.60,336.85,364.00,59.36
6148,6192,30.83,103.40,1.38,828.55,842.50,87.13
6216,6229,42.82,71.80,2.26,656.55,676.50,62.15
6237,6259,41.14,86.12,1.87,944.50,971.50,62.72
6274,6287,71.77,98.71,1.82,822.70,874.00,81.15
6306,6329,34.45,102.41,2.03,1037.65,1052.50,79.20
6342,6359,27.95,62.35,1.95,630.75,661.50,55.53
6383,6397,34.77,69.38,2.41,693.95,705.50,60.17
6405,6425,68.62,91.57,2.09,598.45,652.00,74.53
6447,6464,52.20,94.13,2.48,740.30,752.00,62.58
6478,6489,47.12,77.70,4.28,704.05,725.50,54.58
6543,6570,39.44,101.41,1.75,1020.45,1035.00,77.32
6662,6690,71.40,87.75,1.08,266.75,290.00,82.38
6742,6752,45.25,79.69,2.84,892.70,926.00,68.03
6786,6800,41.44,63.56,2.57,481.65,493.50,56.39
6845,6863,35.64,80.24,2.51,707.95,722.50,63.24
6884,6899,38.61,65.35,1.36,460.50,466.50,55.98
6914,6925,61.84,102.13,3.47,1013.45,1025.00,86.04
6934,6951,39.18,88.93,3.22,837.40,842.50,53.31
6970,6984,53.38,81.28,1.16,611.35,629.50,72.00
6997,7018,35.28,91.87,1.84,942.70,952.00,65.91
7038,7048,41.66,68.88,2.59,754.95,774.00,59.38
7093,7133,26.93,105.99,1.36,943.40,954.50,71.84
7222,7232,89.21,99.65,2.22,386.20,434.50,95.67
7258,7280,95.75,127.96,2.16,814.10,872.00,111.16
7281,7292,72.38,95.80,1.27,770.75,803.00,82.75
7297,7319,33.48,74.37,1.76,760.00,772.00,61.41
7380,7393,65.02,77.28,0.99,385.35,405.00,71.68
7396,7422,28.12,65.51,1.57,602.25,627.00,58.61
7433,7446,51.00,65.56,1.09,425.80,442.00,58.25
7465,7499,33.34,91.41,1.02,555.55,566.50,66.32
7545,7567,45.32,89.44,1.42,761.25,786.00,66.23
7588,7602,37.65,76.28,2.66,810.55,830.50,65.92
7623,7645,32.59,61.28,1.83,366.60,378.00,45.29
7658,7674,63.26,81.57,2.60,447.30,459.00,70.31
7686,7710,74.73,132.38,1.95,1083.40,1099.00,102.26
7720,7769,21.54,84.22,1.62,987.25,1010.50,68.88
7833,7865,58.44,106.67,0.65,612.05,627.50,90.05
7868,7898,27.53,58.71,1.33,485.55,498.00,42.91
7933,7946,37.97,56.47,1.88,431.10,451.50,51.47
7979,8025,39.91,102.26,1.33,617.20,629.50,69.71
8054,8093,30.16,87.93,0.92,627.05,632.00,55.49
8147,8160,62.27,75.54,0.54,385.85,402.50,67.89
8171,8188,52.45,65.64,0.73,250.60,278.50,54.96
8191,8206,33.84,52.94,2.35,381.45,400.50,48.47
8237,8269,39.38,72.84,1.46,378.70,395.50,67.96
8362,8377,79.88,96.76,1.37,427.35,444.00,90.44
8404,8433,40.73,80.51,1.59,592.40,600.50,67.01
8446,8461,55.97,69.74,0.69,435.00,459.00,61.66
8466,8479,38.38,58.34,1.43,431.90,437.00,49.34
8499,8521,51.45,74.75,0.63,528.45,552.00,59.16
8533,8545,51.05,64.03,0.90,275.25,283.50,54.86
8564,8583,40.91,65.69,1.22,457.90,469.00,46.86
8592,8614,26.51,58.29,2.04,528.50,537.50,49.69
8634,8645,58.09,78.00,0.99,574.80,591.00,70.37
8709,8740,37.88,80.97,1.22,508.15,512.50,59.43
8756,8773,40.12,54.02,1.71,234.80,246.50,48.62
8790,8811,58.87,106.89,1.28,841.20,849.00,79.31
8825,8847,46.18,65.05,0.69,283.55,293.00,60.49
8869,8887,33.52,52.52,1.54,342.90,354.00,47.18
8909,8924,42.28,57.70,1.16,433.45,461.50,47.70
8956,8979,27.51,46.05,2.48,268.80,273.00,39.68
9001,9025,36.54,89.70,2.11,936.45,957.00,73.00
9045,9067,38.81,100.06,1.17,783.45,805.50,85.44
9114,9126,45.27,72.04,2.10,610.35,634.50,64.77
9138,9151,67.45,94.83,2.05,848.85,895.50,77.23
9156,9167,42.99,67.84,0.70,669.05,689.00,57.91
9178,9188,59.68,71.54,1.32,386.80,403.00,64.84
9221,9247,30.64,64.84,1.74,638.20,649.00,53.83
9271,9296,29.31,68.25,2.02,775.40,783.50,54.82
9305,9326,57.96,82.40,1.76,357.80,363.50,74.33
9398,9413,40.48,81.68,2.95,701.35,730.00,73.41
9420,9433,96.73,122.14,2.61,663.15,693.00,104.81
9438,9449,71.02,96.95,2.84,707.30,728.00,79.41
9460,9481,46.01,94.82,2.28,821.50,830.50,71.56
9502,9527,32.60,55.46,1.09,252.90,271.50,52.31
9603,9617,85.25,120.58,3.19,1093.55,1130.00,104.36
9650,9665,37.58,91.24,2.19,956.80,967.00,66.58
9690,9714,29.75,70.55,2.74,635.55,649.50,62.03
9742,9756,43.17,79.97,3.53,726.20,744.50,70.58
9792,9809,41.99,92.05,3.15,879.45,891.00,73.56
9821,9847,38.84,96.95,1.92,772.90,808.00,86.51
9878,9893,46.21,78.79,2.86,649.80,661.50,53.96
9940,9950,59.50,82.22,3.35,738.35,756.50,67.08
9958,9968,76.60,98.89,2.20,815.30,857.00,87.72
10044,10067,60.33,92.88,1.00,569.15,608.00,84.46
10088,10108,34.63,61.99,2.02,446.30,456.50,49.13
10128,10139,41.62,62.30,1.83,561.40,574.00,52.03
10170,10190,32.57,75.15,2.32,777.25,808.00,63.68
10218,10228,51.12,85.54,2.22,925.25,954.50,72.11
10270,10285,91.35,118.34,3.76,750.25,823.00,98.11
10290,10300,72.38,116.84,4.21,1216.45,1232.50,89.45
10381,10418,68.16,104.17,0.63,563.45,588.50,95.92
10448,10478,46.69,92.40,1.57,601.95,615.00,78.69
10501,10519,46.55,75.43,1.49,582.10,613.00,67.24
10540,10553,33.50,65.05,1.68,635.90,647.00,54.43
10562,10577,47.14,106.03,3.19,969.35,986.00,89.80
10584,10595,58.41,83.17,2.86,827.40,867.00,69.92
10607,10622,64.89,88.52,0.56,483.45,498.00,76.97
10646,10660,34.43,55.39,2.43,390.65,398.00,48.30
10670,10699,28.01,82.67,1.98,847.05,859.50,66.52
10729,10741,75.23,102.34,2.62,829.00,854.50,87.98
10756,10789,57.75,115.62,2.20,972.85,1006.00,95.89
10799,10823,39.87,69.09,0.83,393.25,395.50,57.86
10963,10983,51.56,86.56,0.97,784.55,798.50,64.95
11004,11024,42.18,72.13,1.09,456.15,459.00,60.03
11058,11097,41.52,120.88,1.38,922.35,934.50,68.28
11114,11152,27.29,58.86,1.08,280.75,286.00,44.03
11207,11236,56.70,100.45,1.24,509.90,522.50,91.34
11265,11284,39.83,59.17,0.75,411.80,432.50,52.33
11287,11306,27.54,40.11,1.27,222.80,231.50,36.86
11326,11340,31.12,49.56,2.11,365.00,371.00,42.89
11375,11385,57.02,70.06,1.21,437.60,456.50,63.44
11404,11436,71.24,115.22,0.92,757.95,774.00,96.78
11449,11474,36.41,71.31,1.12,544.55,557.00,51.41
11512,11527,52.40,100.80,3.08,876.35,903.50,84.85
11550,11588,33.22,91.96,1.71,921.50,947.00,66.78
11628,11650,25.52,61.58,1.68,696.70,710.50,51.77
11693,11737,59.76,98.33,0.79,427.25,440.00,80.71
11755,11769,36.99,52.33,2.11,407.25,424.50,45.87
11860,11880,50.19,69.71,0.78,351.65,390.50,53.07
11948,11970,64.77,75.72,0.29,218.05,232.00,67.88
11976,12008,30.98,70.17,1.52,680.30,693.50,58.70
12083,12097,35.72,46.64,0.95,315.45,334.50,40.30
12185,12218,68.99,81.48,0.81,183.95,192.50,71.11
12281,12317,35.04,70.97,0.73,384.75,388.50,63.33
12344,12375,34.86,62.49,0.64,358.45,373.00,39.52
12409,12421,46.38,60.19,1.01,463.85,491.00,50.66
12440,12457,52.69,76.69,0.70,519.90,532.50,67.40
12462,12480,31.23,54.09,2.58,430.55,444.50,46.87
12506,12522,45.88,68.44,2.17,710.10,735.00,58.46
12594,12626,52.56,89.87,1.04,517.45,532.00,73.46
12633,12652,28.77,71.62,1.78,876.70,893.50,57.39
12697,12711,41.84,78.70,2.36,734.75,749.00,67.58
12719,12732,74.20,98.91,1.99,772.85,822.50,81.55
12797,12809,77.87,90.46,1.23,363.05,378.50,84.18
12810,12823,43.28,77.87,2.31,818.00,834.50,63.55
12868,12897,42.43,83.22,1.00,563.20,586.00,50.65
12916,12956,24.79,77.89,1.88,823.45,842.50,66.95
12964,12975,36.88,59.95,1.55,745.50,781.50,48.94
13035,13054,47.25,62.19,1.24,382.00,415.00,57.73
13116,13130,79.81,93.13,0.81,576.45,637.50,86.14
13185,13196,90.02,105.29,1.31,419.15,483.50,93.18
13243,13267,37.73,80.13,1.99,624.25,652.00,71.34
13275,13293,30.08,75.09,2.36,874.60,893.50,62.75
13309,13320,43.45,62.81,2.00,516.05,530.00,53.33
13337,13356,55.96,78.55,0.99,511.60,532.00,62.22
13368,13389,59.65,78.52,0.87,281.50,293.50,66.96
13412,13423,55.45,68.67,0.95,389.70,412.50,60.25
13425,13436,44.31,55.52,1.16,317.30,324.50,51.22
13438,13457,30.02,44.44,1.34,262.15,271.00,36.53
13555,13608,22.08,76.28,1.58,569.75,576.50,55.87
13692,13712,44.07,120.15,2.44,988.80,996.00,70.65
13718,13738,25.69,57.54,2.01,627.05,632.00,46.19
13792,13803,79.86,104.43,1.16,802.95,844.50,88.72
13805,13821,52.07,80.05,0.86,642.85,664.00,68.52
13879,13925,21.61,66.79,1.70,593.40,603.00,55.35
14009,14026,77.86,140.57,2.30,1446.85,1472.50,107.59
14032,14045,49.25,89.86,3.19,842.55,852.00,70.54
14136,14156,43.23,113.94,2.27,1148.20,1162.00,85.62
14175,14202,30.04,67.36,1.71,821.00,849.50,52.66
14274,14302,37.23,113.04,1.52,969.55,976.00,71.27
14319,14342,42.08,116.60,2.89,1415.30,1452.50,93.38
14353,14388,44.90,122.15,3.23,1110.00,1140.00,101.19
14401,14413,45.54,84.52,3.84,893.85,918.00,72.42
14441,14451,58.98,71.01,1.03,379.10,395.00,65.11
14457,14472,33.98,83.20,2.68,978.75,1000.50,65.30
14513,14523,53.30,84.53,2.76,819.40,827.50,65.83
14532,14542,55.01,90.31,3.14,965.45,989.00,72.62
14562,14581,48.08,79.80,2.91,639.45,681.00,73.39
