Time (s), Distance (m), Latitude (deg), Longitude (deg), Elevation (m), Speed (km/h), Front Brake Power (W), Rear Brake Power (W), Front Brake Torque (Nm), Rear Brake Torque (Nm)
13.3,5,-38.1775,176.31041,718,0.2,0.0,0.0,0.0,0.0
13.4,5,-38.1775,176.31041,718,0.2,0.0,0.0,0.0,0.0
13.5,5,-38.1775,176.31041,718,0.2,0.0,0.0,0.0,0.0
13.6,5,-38.1775,176.31041,718,0.2,0.0,0.0,0.0,0.0
13.7,5,-38.1775,176.31041,718,0.2,0.0,0.0,0.0,0.0
13.8,5,-38.1775,176.31041,718,0.2,0.0,0.0,0.0,0.0
13.9,5,-38.1775,176.31041,718,0.2,0.0,0.0,0.0,0.0
14.0,5,-38.1775,176.31041,718,0.2,0.0,0.0,0.0,0.0
14.1,5,-38.1775,176.31041,717,0.2,0.0,0.0,0.0,0.0
14.2,6,-38.1775,176.31041,717,0.2,0.0,0.0,0.0,0.0
14.3,6,-38.1775,176.31041,717,0.2,0.0,0.0,0.0,0.0
14.4,6,-38.1775,176.31041,717,0.2,0.0,0.0,0.0,0.0
14.5,6,-38.17749,176.31041,717,0.2,0.0,0.0,0.0,0.0
14.6,6,-38.17749,176.31041,717,0.2,0.0,0.0,0.0,0.0
14.7,6,-38.17749,176.31041,717,0.2,0.0,0.0,0.0,0.0
14.8,6,-38.17749,176.31041,717,0.2,0.0,0.0,0.0,0.0
14.9,6,-38.17749,176.31041,717,0.2,0.0,0.0,0.0,0.0
15.0,6,-38.17749,176.31041,717,0.2,0.0,0.0,0.0,0.0
15.1,6,-38.17749,176.31041,717,0.2,0.0,0.0,0.0,0.0
15.2,6,-38.17749,176.31041,717,0.2,0.0,0.0,0.0,0.0
15.3,6,-38.17749,176.31041,717,0.2,0.0,0.0,0.0,0.0
15.4,6,-38.17749,176.31041,717,0.2,0.0,0.0,0.0,0.0
15.5,6,-38.17749,176.31041,717,0.2,0.0,0.0,0.0,0.0
15.6,6,-38.17749,176.31041,717,0.2,0.0,0.0,0.0,0.0
15.7,6,-38.17749,176.31041,716,0.2,0.0,0.0,0.0,0.0
15.8,6,-38.17749,176.31041,716,0.2,0.0,0.0,0.0,0.0
15.9,6,-38.17749,176.31041,716,0.2,0.0,0.0,0.0,0.0
16.0,6,-38.17749,176.31041,716,0.2,0.0,0.0,0.0,0.0
16.1,6,-38.17749,176.31041,716,0.2,0.0,0.0,0.0,0.0
16.2,6,-38.17749,176.31041,716,0.2,0.0,0.0,0.0,0.0
16.3,6,-38.17749,176.31041,716,0.2,0.0,0.0,0.0,0.0
16.4,6,-38.17749,176.31041,716,0.2,0.0,0.0,0.0,0.0
16.5,6,-38.17749,176.31041,716,0.2,0.0,0.0,0.0,0.0
16.6,6,-38.17749,176.31041,716,0.2,0.0,0.0,0.0,0.0
16.7,6,-38.17749,176.31041,716,0.2,0.0,0.0,0.0,0.0
16.8,6,-38.17749,176.31041,716,0.2,0.0,0.0,0.0,0.0
16.9,6,-38.17749,176.31041,716,0.2,0.0,0.0,0.0,0.0
17.0,6,-38.17749,176.31041,716,0.2,0.0,0.0,0.0,0.0
17.1,6,-38.17749,176.31041,716,0.2,0.0,0.0,0.0,0.0
17.2,6,-38.17749,176.31041,717,0.1,0.0,0.0,0.0,0.0
17.3,6,-38.17749,176.31041,717,0.1,0.0,0.0,0.0,0.0
17.4,6,-38.17749,176.31041,717,0.1,0.0,0.0,0.0,0.0
17.5,6,-38.17749,176.31041,717,0.1,0.0,0.0,0.0,0.0
17.6,6,-38.17749,176.31041,717,0.1,0.0,0.0,0.0,0.0
17.7,6,-38.17749,176.31041,717,0.1,0.0,0.0,0.0,0.0
17.8,6,-38.17749,176.31041,717,0.1,0.0,0.0,0.0,0.0
17.9,6,-38.17749,176.31041,717,0.1,0.0,0.0,0.0,0.0
18.0,6,-38.17749,176.31041,717,0.1,0.0,0.0,0.0,0.0
18.1,6,-38.17749,176.31041,717,0.1,0.0,0.0,0.0,0.0
18.2,6,-38.17749,176.31041,717,0.1,0.0,0.0,0.0,0.0
18.3,6,-38.17749,176.31041,717,0.1,0.0,0.0,0.0,0.0
18.4,6,-38.17749,176.31041,717,0.1,0.0,0.0,0.0,0.0
18.5,6,-38.17749,176.31041,717,0.1,0.0,0.0,0.0,0.0
18.6,6,-38.17749,176.31041,717,0.1,0.0,0.0,0.0,0.0
18.7,6,-38.17749,176.31041,717,0.1,0.0,0.0,0.0,0.0
18.8,6,-38.17749,176.31041,717,0.1,0.0,0.0,0.0,0.0
18.9,6,-38.17749,176.31041,717,0.1,0.0,0.0,0.0,0.0
19.0,6,-38.17749,176.31041,717,0.1,0.0,0.0,0.0,0.0
19.1,6,-38.17749,176.31041,717,0.1,0.0,0.0,0.0,0.0
19.2,6,-38.17749,176.31041,717,0.1,0.0,0.0,0.0,0.0
19.3,6,-38.17749,176.31041,717,0.1,0.0,0.0,0.0,0.0
19.4,6,-38.17749,176.31041,717,0.1,0.0,0.0,0.0,0.0
19.5,6,-38.17749,176.31041,716,0.1,0.0,0.0,0.0,0.0
19.6,6,-38.1775,176.31041,716,0.1,0.0,0.0,0.0,0.0
19.7,6,-38.1775,176.31041,716,0.1,0.0,0.0,0.0,0.0
19.8,6,-38.1775,176.31041,716,0.1,0.0,0.0,0.0,0.0
19.9,6,-38.1775,176.31041,716,0.1,0.0,0.0,0.0,0.0
20.0,6,-38.1775,176.31041,716,0.1,0.0,0.0,0.0,0.0
20.1,6,-38.1775,176.31041,716,0.1,0.0,0.0,0.0,0.0
20.2,6,-38.1775,176.31041,716,0.1,0.0,0.0,0.0,0.0
20.3,6,-38.1775,176.31041,716,0.2,0.0,0.0,0.0,0.0
20.4,6,-38.1775,176.31041,716,0.2,0.0,0.0,0.0,0.0
20.5,6,-38.1775,176.31041,716,0.2,0.0,0.0,0.0,0.0
20.6,6,-38.1775,176.31041,716,0.2,0.0,0.0,0.0,0.0
20.7,7,-38.1775,176.31041,716,0.2,0.0,0.0,0.0,0.0
20.8,7,-38.1775,176.31041,716,0.2,0.0,0.0,0.0,0.0
20.9,7,-38.1775,176.31041,716,0.2,0.0,0.0,0.0,0.0
21.0,7,-38.1775,176.31041,716,0.2,0.0,0.0,0.0,0.0
21.1,7,-38.1775,176.31041,716,0.2,0.0,0.0,0.0,0.0
21.2,7,-38.1775,176.31042,716,0.2,0.0,0.0,0.0,0.0
21.3,7,-38.1775,176.31042,716,0.2,0.0,0.0,0.0,0.0
21.4,7,-38.1775,176.31042,716,0.2,0.0,0.0,0.0,0.0
21.5,7,-38.1775,176.31042,716,0.2,0.0,0.0,0.0,0.0
21.6,7,-38.1775,176.31042,716,0.2,0.0,0.0,0.0,0.0
21.7,7,-38.1775,176.31042,716,0.3,0.0,0.0,0.0,0.0
21.8,7,-38.1775,176.31042,716,0.3,0.0,0.0,0.0,0.0
21.9,7,-38.1775,176.31042,716,0.3,0.0,0.0,0.0,0.0
22.0,7,-38.1775,176.31042,716,0.3,0.0,0.0,0.0,0.0
22.1,7,-38.1775,176.31042,716,0.3,0.0,0.0,0.0,0.0
22.2,7,-38.1775,176.31042,716,0.3,0.0,0.0,0.0,0.0
22.3,7,-38.1775,176.31042,716,0.3,0.0,0.0,0.0,0.0
22.4,7,-38.1775,176.31042,716,0.3,0.0,0.0,0.0,0.0
22.5,7,-38.1775,176.31042,716,0.3,0.0,0.0,0.0,0.0
22.6,7,-38.1775,176.31042,716,0.3,0.0,0.0,0.0,0.0
22.7,7,-38.1775,176.31042,716,0.3,0.0,0.0,0.0,0.0
22.8,7,-38.1775,176.31043,716,0.3,0.0,0.0,0.0,0.0
22.9,7,-38.1775,176.31043,716,0.3,0.0,0.0,0.0,0.0
