section,tlv
ResultsVersion,1,2
minTime,1,10
minTravel,1,10
traceTimeStr,1,
indexStart,1,0
indexEnd,1,92759
analyzeCount,1,92760
axleTravelRatio,1,-28.659669822151297
compressionSpeedRatio,1,-36.41047719142379
reboundSpeedRatio,1,-35.65105583788552
section,forkResults
movingCount,1,92758
filterRatio,1,55
timeComp,1,17845
timeReb,1,33810
axleMin,1,22.955000000000002
axleMax,1,147.8675
axleAvg,1,66.27995976872064
axleMovingAvg,1,66.51453047972208
segments,1,2
maxCompressionSpeed,1,3763.15
avgCompressionSpeed,1,912.9585282651066
compressionSpeed95,1,2392.4000000000005
maxReboundSpeed,1,1530.9999999999998
avgReboundSpeed,1,570.6540884718514
reboundSpeed95,1,1044.6499999999994
axleTravelTotal,1,114248.88249999213
totalTravelComp,1,34765.885000000046
totalTravelReb,1,47162.10000000007
histogramLPS,42,20,160.0,0,0,63,3527,4154,8916,13373,16350,13688,10673,7754,5876,3629,2590,1245,660,177,61,9,0,0,0,63,3527,4154,8916,13371,16352,13688,10673,7754,5876,3629,2590,1245,660,177,61,9,0
gforceTotalComp,1,30197.188331446185
gforceTotalReb,1,47690.271328697636
gforceMin,1,-16.0
gforceMax,1,12.24
gforceAbsTotal,1,135131.36619160196
gforceTotalFlat,1,57243.90653145814
travelToForceRatioComp,1,1.1512954324888651
travelToForceRatioReb,1,0.9889249670009795
travelToForceRatioAll,1,0.8454653106814544
vibrationCompression,1,1.692193237962801
vibrationRebound,1,1.4105374542649405
vibrationOverall,1,1.456784887792173
forceBreakdownTable,9,1.5371234921095889,66.36839677265513,41.23312881601019,74.870462809555,33.284796088930044,49.4076766570077,23.592413698335413,0.34680713841482164,9.3591945269821
invalidSamples,1,0
section,ForkStrokeUp
# t1,t2,p1,p2,gforce,slope3,slopeMax,pMaxSpeed
35713,35737,42.52,56.24,0.00,288.55,292.00,51.94
35753,35768,50.01,62.72,0.00,432.20,468.50,56.18
35804,35849,35.57,55.12,0.00,202.90,218.50,40.73
35933,35960,34.92,47.28,0.00,154.50,160.50,37.85
36007,36036,19.37,31.00,0.00,201.15,213.00,24.54
36057,36083,29.29,40.80,0.00,139.65,144.00,37.42
36168,36188,36.44,55.31,0.00,412.50,438.00,44.95
36256,36268,24.17,34.22,0.00,285.15,298.50,29.52
36469,36494,29.50,51.73,0.00,518.15,546.50,44.56
36536,36552,39.69,61.41,0.00,679.50,715.50,52.40
36640,36697,21.94,46.72,0.00,203.75,218.00,24.95
36806,36824,33.90,53.37,0.00,544.80,579.00,41.50
36922,36953,25.84,60.34,0.00,442.30,470.50,32.35
37088,37100,39.79,51.81,0.00,351.95,384.50,48.45
37106,37130,46.44,72.41,0.00,358.20,370.50,52.12
37280,37296,58.05,71.51,0.00,255.50,261.50,66.13
37336,37348,20.39,32.01,0.00,387.05,407.00,25.63
37527,37543,34.04,55.07,0.00,579.10,623.50,46.42
37993,38005,15.94,26.88,0.00,357.65,390.50,19.58
38065,38075,31.01,47.85,0.00,503.85,517.50,39.06
38138,38149,48.92,61.19,0.00,391.20,411.00,56.48
38156,38180,53.50,99.83,0.00,802.80,876.00,77.26
38253,38273,37.18,49.45,0.00,276.70,299.50,40.96
38327,38345,33.86,49.62,0.00,408.50,423.50,39.73
38534,38558,16.13,54.21,0.00,749.55,813.00,47.25
38698,38711,8.79,68.92,0.00,2605.30,2852.50,37.08
38840,38875,26.81,49.15,0.00,260.80,269.50,32.33
39026,39044,40.13,78.06,0.00,950.15,1005.50,54.37
39117,39128,25.32,47.63,0.00,664.05,697.50,32.70
39551,39568,53.83,70.17,0.00,436.55,464.00,59.05
39695,39708,9.27,61.44,0.00,1499.00,1599.50,44.92
39825,39835,51.58,82.68,0.00,1146.85,1223.50,63.51
39957,39973,50.25,60.29,0.00,220.75,233.50,53.68
40021,40036,24.03,48.28,0.00,743.20,839.50,32.84
40193,40223,11.75,78.55,0.00,1284.25,1399.00,29.11
40749,40762,31.79,56.91,0.00,942.15,997.50,45.04
41006,41016,7.87,25.98,0.00,796.15,878.50,18.40
41221,41239,61.57,72.57,0.00,290.90,311.00,66.38
41369,41391,12.93,33.98,0.00,452.15,489.50,28.82
41399,41416,30.30,59.78,0.00,912.95,984.50,39.04
41634,41647,54.70,76.92,0.00,793.40,846.50,67.33
41733,41758,35.27,52.14,0.00,307.60,326.50,48.53
41834,41855,42.29,56.48,0.00,267.40,283.00,52.90
41948,41983,7.88,38.38,0.00,723.55,793.00,15.80
42025,42044,24.47,44.77,0.00,474.10,514.00,39.51
42421,42439,68.52,88.96,0.00,646.15,673.00,78.76
42596,42606,28.54,77.45,0.00,1868.40,2049.00,45.47
42690,42707,15.44,37.14,0.00,519.20,552.50,31.15
42858,42871,41.40,80.34,0.00,1582.40,1710.50,58.03
42959,42972,35.94,46.95,0.00,395.15,440.00,42.97
43076,43091,27.07,54.47,0.00,545.00,582.50,32.33
43154,43190,27.18,48.75,0.00,185.70,198.00,29.19
43285,43301,34.88,67.16,0.00,736.00,791.50,43.29
43919,43951,49.57,74.89,0.00,419.10,435.00,58.41
44101,44111,75.70,91.70,0.00,558.80,606.50,82.19
44324,44352,54.35,86.31,0.00,690.20,719.00,65.12
44421,44460,30.83,62.32,0.00,326.30,336.50,36.27
44591,44618,6.91,104.33,0.00,3383.65,3664.00,40.08
44682,44714,23.45,50.69,0.00,391.50,399.00,28.99
44765,44776,21.25,33.41,0.00,370.90,386.50,26.92
45221,45237,66.66,78.63,0.00,369.25,403.00,70.47
45532,45542,66.46,77.64,0.00,385.30,409.00,73.47
45862,45876,86.61,97.04,0.00,299.70,318.00,89.49
46021,46044,50.25,82.73,0.00,727.20,766.50,58.37
46359,46380,13.07,30.59,0.00,346.50,381.00,20.73
46540,46583,33.98,65.91,0.00,474.85,497.50,57.46
46702,46727,26.10,67.34,0.00,554.45,585.50,34.75
46778,46810,23.12,35.86,0.00,187.65,193.50,28.74
46817,46851,34.68,61.31,0.00,258.55,266.50,44.43
46891,46926,23.51,46.18,0.00,238.80,246.00,30.69
47089,47110,27.96,45.75,0.00,345.15,367.50,33.57
47377,47395,48.80,65.17,0.00,369.20,386.00,53.34
47476,47497,30.64,50.46,0.00,438.00,462.00,35.66
47706,47738,24.83,43.52,0.00,438.50,459.50,31.52
47821,47842,23.61,33.89,0.00,186.15,195.00,26.05
48037,48058,34.14,49.30,0.00,295.05,306.00,38.45
48633,48679,17.31,46.82,0.00,297.75,309.00,32.05
48725,48747,39.41,55.30,0.00,310.20,328.50,49.62
48852,48888,26.55,44.06,0.00,189.10,197.50,32.12
48957,48995,8.40,89.66,0.00,1356.30,1456.50,26.94
49172,49205,20.82,48.42,0.00,330.60,337.50,27.29
49230,49260,39.60,59.03,0.00,270.75,298.50,41.96
49390,49407,36.99,50.38,0.00,284.05,292.00,41.52
49460,49497,10.74,53.19,0.00,450.25,475.00,40.99
49669,49683,14.21,27.83,0.00,278.25,285.00,18.87
49727,49755,8.69,50.76,0.00,818.20,884.50,20.84
49881,49905,34.22,59.04,0.00,533.25,589.50,42.25
49989,49999,46.08,60.33,0.00,533.70,574.50,54.01
50164,50178,7.25,87.03,0.00,3410.90,3750.50,52.30
50326,50341,32.77,48.57,0.00,411.60,457.50,37.74
50549,50573,5.13,96.20,0.00,3000.35,3276.50,35.84
50663,50696,23.06,48.52,0.00,603.65,660.50,29.07
51013,51030,52.42,67.72,0.00,279.45,297.00,63.25
51265,51275,5.55,25.41,0.00,936.60,1038.00,15.37
51280,51296,20.16,69.14,0.00,1033.10,1104.50,55.51
51351,51362,52.16,65.95,0.00,466.10,509.00,60.09
51438,51451,27.79,46.95,0.00,769.20,843.00,35.41
51885,51895,19.24,32.94,0.00,399.15,456.00,22.74
52060,52073,54.31,72.24,0.00,419.85,439.50,61.06
52288,52310,9.68,76.17,0.00,1472.60,1596.50,57.33
52314,52325,72.81,92.50,0.00,627.35,699.50,86.52
52406,52420,48.47,58.78,0.00,301.00,326.50,51.35
52467,52477,49.58,71.22,0.00,708.15,756.00,56.18
52702,52720,55.32,65.39,0.00,251.85,279.00,63.12
52783,52794,42.43,60.82,0.00,688.60,746.50,49.96
52873,52887,56.48,91.70,0.00,1238.75,1352.00,67.60
52949,52959,10.06,46.58,0.00,1732.90,1936.00,26.93
53043,53067,13.93,79.42,0.00,1193.80,1288.00,56.95
53343,53383,18.36,49.79,0.00,295.45,305.50,29.33
53465,53497,13.96,54.23,0.00,548.55,601.50,49.35
53928,53960,26.64,41.25,0.00,198.25,212.50,38.99
54122,54138,22.18,34.50,0.00,289.20,331.50,24.74
54302,54334,16.22,86.67,0.00,1903.10,2072.00,40.52
54340,54351,83.62,100.83,0.00,634.90,695.50,91.37
55037,55056,50.12,61.99,0.00,206.20,217.00,58.88
55148,55158,12.18,61.81,0.00,1979.40,2148.00,36.55
55281,55310,9.53,52.75,0.00,702.50,761.00,16.57
55388,55404,28.15,59.38,0.00,658.00,706.00,35.05
55592,55611,54.44,76.82,0.00,376.80,391.50,71.06
55689,55705,8.48,32.60,0.00,894.85,976.00,22.96
55937,55957,49.81,59.94,0.00,253.65,265.50,54.29
56048,56058,41.37,58.40,0.00,588.60,601.50,50.50
56280,56293,49.54,63.35,0.00,302.15,333.50,52.23
56402,56416,49.88,63.98,0.00,461.15,509.00,60.21
56421,56449,60.58,90.72,0.00,594.50,636.50,68.61
56519,56557,19.48,36.43,0.00,290.70,316.50,33.59
57012,57028,19.03,44.92,0.00,603.30,685.50,26.81
57050,57060,21.65,48.35,0.00,1050.60,1126.50,35.68
57201,57213,34.93,47.55,0.00,448.05,469.50,41.44
57234,57247,35.37,46.95,0.00,299.15,326.00,42.87
57669,57692,41.92,53.41,0.00,291.60,315.00,45.20
57807,57836,25.72,45.26,0.00,277.60,295.00,30.73
57954,57965,22.12,33.25,0.00,330.40,338.50,28.09
58158,58184,31.63,53.68,0.00,527.00,552.50,40.26
58273,58290,40.94,57.47,0.00,451.05,475.50,46.63
58503,58532,13.19,97.84,0.00,1089.65,1136.00,28.43
58602,58637,20.48,83.70,0.00,1149.50,1212.50,60.48
58678,58700,35.14,55.25,0.00,333.45,354.00,40.77
58861,58873,31.55,44.82,0.00,432.55,458.50,38.95
59019,59049,25.23,41.11,0.00,237.45,258.00,37.79
59201,59212,10.93,39.26,0.00,1113.80,1194.50,23.56
59237,59251,59.17,79.89,0.00,451.30,467.50,65.47
59282,59299,45.10,58.74,0.00,268.55,275.00,54.21
59325,59339,39.09,53.60,0.00,288.20,300.50,48.73
59384,59401,16.22,33.84,0.00,470.05,500.50,23.14
59414,59437,47.80,68.68,0.00,369.20,384.50,60.47
59515,59548,17.71,49.64,0.00,410.15,423.50,24.71
59554,59580,45.27,64.27,0.00,425.60,453.50,49.85
59620,59674,20.00,56.24,0.00,401.55,438.00,33.67
59745,59755,13.94,28.32,0.00,515.15,540.50,19.98
59763,59782,21.89,60.25,0.00,1037.55,1120.50,36.29
59947,59961,32.64,60.16,0.00,843.70,919.00,43.48
60201,60212,26.47,55.84,0.00,1074.45,1143.00,37.22
60419,60431,8.26,75.39,0.00,2863.15,3127.00,40.97
60497,60517,66.69,78.17,0.00,170.35,179.50,74.98
60578,60591,13.59,24.08,0.00,288.00,304.50,19.41
60605,60651,22.50,43.91,0.00,188.80,197.50,35.42
60699,60733,22.86,38.91,0.00,285.25,305.50,36.12
60796,60812,39.45,49.64,0.00,249.00,271.50,43.09
60958,60992,23.46,56.54,0.00,576.25,602.50,33.90
61119,61144,25.11,39.01,0.00,288.85,316.00,28.95
61546,61558,10.87,45.72,0.00,1548.85,1708.00,28.79
61560,61574,45.25,60.60,0.00,485.00,500.00,52.14
61938,61985,39.96,96.91,0.00,1189.20,1290.00,70.22
62067,62113,13.27,63.51,0.00,567.45,594.00,23.78
62256,62275,27.76,61.74,0.00,759.45,805.50,49.68
62764,62774,24.40,41.45,0.00,678.70,740.50,30.60
62955,62966,58.88,74.26,0.00,603.25,667.00,66.78
63089,63114,38.83,88.79,0.00,1468.35,1566.00,53.62
63149,63159,46.59,56.61,0.00,312.25,332.50,50.56
63268,63285,33.10,48.60,0.00,373.20,411.00,38.59
63552,63567,42.55,72.87,0.00,842.90,897.50,53.16
63581,63602,67.72,85.88,0.00,323.70,346.50,71.31
63677,63694,18.52,51.02,0.00,594.20,633.50,44.53
64026,64039,35.24,55.07,0.00,460.50,489.00,41.42
64210,64227,50.97,61.52,0.00,299.20,334.00,58.43
64257,64272,19.43,31.80,0.00,373.60,401.50,26.62
64311,64329,50.14,87.05,0.00,726.45,760.50,69.52
64392,64414,31.97,48.17,0.00,355.90,383.50,42.42
64421,64439,44.75,70.39,0.00,519.95,569.00,53.10
64487,64503,37.59,51.50,0.00,314.75,336.50,48.29
64574,64595,14.91,82.01,0.00,1182.90,1233.00,57.01
64698,64720,19.07,39.65,0.00,345.75,366.00,35.49
64767,64779,18.13,29.44,0.00,310.25,327.50,22.08
65004,65022,28.47,48.03,0.00,406.45,448.00,44.43
65301,65311,17.50,31.78,0.00,614.55,679.50,27.12
65471,65484,11.94,30.10,0.00,808.65,915.00,21.15
65558,65595,19.77,50.64,0.00,307.50,316.50,25.65
65718,65728,38.26,50.81,0.00,528.45,586.50,46.50
65811,65835,25.01,63.03,0.00,915.90,969.00,40.52
65929,65956,21.65,49.12,0.00,482.35,502.00,34.46
66032,66079,19.09,44.65,0.00,290.10,307.50,21.87
66186,66213,25.48,40.09,0.00,323.00,342.50,31.72
66352,66365,81.51,93.56,0.00,366.20,371.00,88.94
66504,66529,29.29,47.55,0.00,598.70,647.00,34.52
66611,66657,31.04,52.07,0.00,400.65,435.00,40.48
66935,66981,32.12,42.66,0.00,147.10,157.00,39.61
67054,67079,32.78,54.84,0.00,420.90,441.00,47.98
67092,67108,33.16,56.09,0.00,645.80,684.50,40.93
67205,67254,22.46,55.08,0.00,300.65,317.00,39.05
67402,67421,32.23,45.41,0.00,407.90,423.50,37.69
67468,67495,28.52,49.40,0.00,341.70,372.00,34.18
67534,67564,18.92,59.75,0.00,477.35,509.00,44.12
67608,67635,31.15,47.18,0.00,208.65,216.00,37.09
67723,67750,25.85,45.63,0.00,311.55,321.00,31.24
67852,67878,25.02,39.06,0.00,255.80,260.00,31.82
67937,67957,27.80,46.02,0.00,415.35,429.00,34.61
67969,67993,29.21,55.43,0.00,446.70,462.00,48.91
68117,68140,26.45,38.58,0.00,217.90,221.50,31.14
68143,68176,38.45,50.20,0.00,149.80,154.00,40.90
68241,68290,17.55,38.82,0.00,195.55,199.00,27.28
68351,68391,17.89,44.04,0.00,349.80,379.50,39.17
68461,68495,17.72,49.70,0.00,333.85,347.50,37.07
68563,68611,16.67,42.61,0.00,185.15,195.50,29.56
68690,68719,23.21,39.64,0.00,226.45,235.00,32.20
68783,68813,20.14,32.62,0.00,130.50,138.00,26.90
68891,68924,24.64,45.69,0.00,300.65,314.00,28.26
68968,69014,15.34,40.86,0.00,225.40,226.00,31.47
69065,69099,18.73,38.86,0.00,208.60,217.00,34.66
69152,69195,13.95,43.34,0.00,342.40,358.00,25.69
69247,69298,18.21,43.29,0.00,190.25,195.50,30.32
69353,69368,21.41,39.46,0.00,398.50,413.50,26.98
69439,69455,19.16,30.99,0.00,274.90,292.00,25.35
69458,69473,30.68,41.17,0.00,286.00,305.50,35.85
69522,69558,15.19,40.69,0.00,272.10,286.50,31.51
69606,69647,20.05,44.38,0.00,253.90,268.00,41.22
69704,69729,22.39,43.39,0.00,476.45,498.50,37.01
69799,69827,20.28,42.27,0.00,369.05,380.00,36.04
69889,69933,19.44,43.27,0.00,270.50,281.00,26.91
69974,70008,19.75,40.63,0.00,284.25,291.00,36.47
70062,70109,14.56,36.38,0.00,317.95,335.50,31.93
70204,70232,26.81,41.19,0.00,266.15,287.00,38.22
70276,70311,18.89,44.02,0.00,347.65,376.00,22.70
70417,70444,29.74,47.68,0.00,273.70,281.50,38.82
70528,70552,36.18,66.10,0.00,467.60,477.50,47.35
70608,70618,16.39,42.22,0.00,846.05,875.00,29.65
70683,70710,27.25,73.47,0.00,493.15,512.50,49.32
70757,70789,26.85,76.28,0.00,606.70,622.00,38.13
70875,70893,13.81,34.88,0.00,698.35,740.50,22.39
71081,71102,36.70,47.48,0.00,176.25,186.00,43.40
71187,71225,27.49,51.82,0.00,245.40,255.00,32.42
71433,71446,33.43,50.36,0.00,544.10,573.50,43.61
71561,71579,27.02,37.57,0.00,188.65,203.50,28.85
71605,71617,33.23,44.49,0.00,337.20,340.50,39.36
71863,71889,54.93,69.30,0.00,234.05,237.50,64.29
72019,72048,23.29,41.33,0.00,300.00,316.50,36.65
72097,72139,28.38,60.44,0.00,402.55,427.00,41.85
72214,72232,29.30,41.95,0.00,345.20,360.50,36.44
72242,72254,28.06,40.66,0.00,559.85,626.00,32.03
72317,72344,39.18,58.03,0.00,335.00,350.00,43.34
72393,72417,28.35,52.03,0.00,368.95,395.50,37.25
72485,72511,32.66,53.57,0.00,351.75,372.00,46.65
72564,72578,25.92,39.36,0.00,320.45,336.50,33.46
72605,72626,37.12,47.90,0.00,174.50,189.50,42.56
72681,72704,46.49,57.02,0.00,282.80,297.50,50.31
72740,72761,7.28,25.62,0.00,628.25,689.00,18.62
72877,72900,21.24,77.15,0.00,937.90,982.00,63.18
72997,73013,15.77,41.76,0.00,713.15,729.50,29.09
73035,73066,37.09,50.28,0.00,225.30,235.50,40.89
73250,73275,24.01,34.70,0.00,147.00,151.50,30.45
73291,73320,26.71,41.55,0.00,259.05,270.00,31.29
73345,73366,36.15,49.12,0.00,250.55,255.50,42.04
73405,73425,25.13,39.74,0.00,281.65,298.00,35.70
73470,73491,30.99,46.94,0.00,406.25,435.50,37.77
73988,74006,31.45,45.10,0.00,305.55,318.00,35.19
74035,74062,37.46,62.89,0.00,389.95,410.50,44.15
74219,74231,49.04,74.95,0.00,743.25,774.00,64.35
74648,74663,15.70,41.71,0.00,923.05,986.50,31.97
74742,74752,8.03,38.78,0.00,1148.20,1238.50,19.93
74906,74932,37.36,66.24,0.00,491.30,519.50,45.65
75004,75015,34.84,48.04,0.00,483.70,524.50,41.31
75024,75048,34.94,64.17,0.00,520.10,548.00,52.83
75223,75239,20.34,48.44,0.00,743.90,765.50,39.17
75288,75321,5.94,87.83,0.00,1202.75,1239.50,26.00
75359,75383,18.16,60.78,0.00,894.50,996.50,26.10
75494,75535,13.96,60.80,0.00,546.75,597.00,20.52
75576,75622,21.39,36.70,0.00,200.40,208.50,28.31
75715,75748,30.76,43.70,0.00,144.10,163.00,38.58
75919,75969,25.13,51.20,0.00,279.70,292.00,38.13
75973,76002,50.91,61.32,0.00,145.80,159.00,55.38
76131,76153,6.68,66.97,0.00,1056.90,1111.50,42.60
76364,76390,27.12,46.23,0.00,253.85,273.50,29.83
76431,76479,18.45,40.56,0.00,135.25,140.50,20.86
76524,76537,28.73,39.54,0.00,359.70,390.00,35.36
76778,76789,19.28,47.38,0.00,1144.50,1243.50,36.93
76855,76871,34.01,55.31,0.00,625.05,660.00,40.92
77059,77073,39.31,50.06,0.00,328.75,364.00,42.34
77311,77322,22.23,35.16,0.00,420.70,443.50,28.96
77667,77678,50.61,63.44,0.00,298.90,308.50,55.36
77847,77859,39.07,65.85,0.00,981.35,1050.50,54.03
77967,77986,36.25,56.51,0.00,402.65,422.00,51.40
77991,78005,55.23,66.96,0.00,396.45,420.00,62.04
78073,78089,36.40,47.49,0.00,241.75,254.50,43.89
78201,78217,26.12,40.95,0.00,458.20,499.00,36.90
78235,78250,60.44,72.26,0.00,259.85,272.00,68.16
78373,78385,9.17,113.20,0.00,4197.30,4567.50,52.50
78483,78504,49.99,75.05,0.00,392.75,401.00,57.68
78601,78644,11.80,59.41,0.00,636.15,663.00,50.04
78774,78786,31.45,44.46,0.00,486.75,519.00,38.14
78874,78906,20.71,85.84,0.00,1129.50,1195.50,36.18
79130,79163,13.39,44.73,0.00,311.70,324.00,17.78
79219,79242,31.64,50.99,0.00,325.50,346.50,46.81
79452,79477,20.75,65.58,0.00,947.85,982.50,49.80
79575,79588,39.19,61.88,0.00,740.95,782.50,48.16
79595,79617,61.13,85.21,0.00,707.60,749.00,72.96
79626,79638,81.97,92.94,0.00,337.70,356.00,86.77
79755,79781,8.18,67.71,0.00,878.40,891.00,46.40
80055,80092,23.91,35.40,0.00,108.00,112.50,30.07
80102,80129,32.39,48.82,0.00,249.90,258.00,39.13
80304,80315,16.32,51.17,0.00,1132.85,1184.00,36.86
80763,80776,24.40,35.42,0.00,408.95,452.00,27.86
80815,80830,43.09,67.45,0.00,740.50,791.50,50.95
80960,80970,51.10,61.11,0.00,346.85,369.50,56.84
81108,81118,13.89,27.94,0.00,508.20,538.50,21.25
81176,81189,49.03,62.88,0.00,522.35,567.50,53.55
81505,81515,22.04,68.91,0.00,1558.80,1612.50,46.71
81971,81988,28.65,46.51,0.00,361.25,390.50,42.46
82257,82274,22.13,39.54,0.00,382.70,411.50,26.10
82424,82444,34.89,47.36,0.00,236.00,246.50,41.57
82707,82735,29.21,48.16,0.00,309.25,325.00,38.06
83010,83030,27.54,43.47,0.00,435.10,476.50,39.57
83376,83392,29.36,51.38,0.00,667.95,712.50,39.58
83613,83637,16.94,34.88,0.00,355.95,375.00,28.36
83754,83765,63.91,81.91,0.00,743.70,807.00,72.77
83950,83985,28.91,42.54,0.00,145.30,157.00,34.74
84505,84521,41.50,52.64,0.00,269.05,287.50,44.24
84928,84949,10.12,55.85,0.00,1693.85,1821.50,32.29
84993,85006,36.80,52.23,0.00,485.20,517.00,45.73
85053,85085,25.52,54.18,0.00,304.90,313.00,38.49
85257,85269,5.63,57.44,0.00,2144.60,2331.50,28.39
85356,85370,41.12,85.26,0.00,1666.10,1823.00,61.02
85825,85845,10.76,45.37,0.00,919.10,993.50,33.60
85858,85871,42.51,59.07,0.00,501.40,524.50,48.92
86288,86299,15.82,29.17,0.00,458.70,490.50,21.21
86342,86355,5.97,41.69,0.00,1531.60,1696.00,27.59
86506,86516,35.42,48.49,0.00,438.65,455.00,42.09
86653,86663,6.77,48.03,0.00,1818.75,2004.00,31.09
86820,86832,6.12,71.12,0.00,2579.40,2791.50,40.69
87231,87257,30.28,54.52,0.00,530.45,552.50,42.03
87532,87551,32.08,45.78,0.00,476.45,509.00,40.52
87654,87671,27.05,37.52,0.00,233.15,243.50,31.88
87881,87898,31.74,43.66,0.00,264.70,281.50,35.61
88016,88047,24.43,40.33,0.00,176.80,196.00,37.70
88271,88283,30.86,50.48,0.00,526.25,570.50,35.38
88298,88308,49.20,61.16,0.00,452.20,487.00,54.10
88833,88887,18.97,32.14,0.00,147.05,152.00,27.93
89088,89116,25.07,45.28,0.00,261.55,265.00,31.47
89162,89211,27.82,40.61,0.00,107.00,110.00,29.67
89254,89274,32.12,44.65,0.00,236.90,242.00,37.01
89346,89374,24.26,44.09,0.00,286.95,300.00,29.75
89396,89413,40.81,52.55,0.00,240.45,249.00,45.78
89514,89539,39.70,57.36,0.00,313.20,333.00,43.30
89729,89757,29.41,50.47,0.00,333.95,338.00,42.32
89801,89817,29.93,48.19,0.00,379.55,387.50,37.92
89894,89915,22.82,68.30,0.00,768.90,808.50,57.99
90006,90021,10.23,36.36,0.00,763.00,830.50,20.61
90178,90200,10.88,37.66,0.00,528.75,561.00,19.23
90474,90511,29.23,42.84,0.00,128.00,131.00,32.76
90718,90746,24.82,36.42,0.00,134.90,140.00,27.23
section,RearStrokeDown
# t1,t2,p1,p2,gforce,slope3,slopeMax,pMaxSpeed
39,50,33.89,45.88,0.00,349.50,372.00,37.27
140,154,25.26,41.36,0.00,385.90,391.00,34.62
264,294,6.93,50.34,0.00,495.80,500.00,34.05
367,424,12.88,97.21,0.00,665.75,674.00,55.71
474,552,11.30,102.07,0.00,478.35,480.00,85.45
574,587,44.56,57.56,0.00,335.00,344.00,49.93
612,629,29.24,49.10,0.00,380.60,387.50,35.27
692,749,10.56,65.48,0.00,450.40,461.50,51.91
811,823,57.16,67.61,0.00,260.30,297.50,59.19
863,931,12.73,73.61,0.00,371.05,391.00,55.83
981,1024,50.16,67.92,0.00,185.95,203.50,64.53
1096,1116,32.34,47.27,0.00,255.95,260.00,38.46
1123,1147,17.12,35.35,0.00,263.75,269.00,29.53
1285,1319,50.61,77.50,0.00,389.85,405.00,55.70
1448,1478,39.92,56.61,0.00,255.30,261.00,45.06
1525,1551,28.33,59.47,0.00,468.55,482.50,41.02
1555,1581,12.29,28.75,0.00,246.80,257.00,25.18
1671,1795,9.01,97.56,0.00,538.05,562.50,60.60
1845,1903,41.76,99.68,0.00,317.50,328.00,85.93
1943,1998,20.31,62.34,0.00,275.60,290.00,37.07
2034,2082,14.59,77.94,0.00,695.75,698.00,58.84
2134,2198,11.32,112.11,0.00,564.25,574.00,81.04
2239,2277,13.85,65.90,0.00,479.40,484.50,40.80
2326,2381,11.93,95.60,0.00,651.75,660.00,52.14
2418,2483,11.57,106.36,0.00,572.10,585.00,69.90
2521,2549,39.43,87.93,0.00,563.85,577.50,73.23
2590,2673,10.34,103.10,0.00,520.55,522.50,44.44
2761,2821,8.96,84.03,0.00,605.45,612.50,51.60
2871,2919,48.34,86.85,0.00,265.60,277.00,62.25
2949,2986,21.68,65.21,0.00,488.30,501.50,51.12
3049,3122,10.59,94.92,0.00,515.80,524.50,62.02
3223,3269,20.55,80.75,0.00,403.85,408.50,48.23
3318,3349,38.03,79.32,0.00,544.35,555.00,45.04
3354,3364,31.20,42.33,0.00,318.65,326.00,37.65
3437,3545,8.09,95.92,0.00,561.95,569.00,41.58
3592,3649,11.29,76.06,0.00,551.90,560.00,42.68
3706,3719,58.62,76.09,0.00,447.10,481.00,70.83
3722,3735,39.13,59.42,0.00,465.75,475.50,44.47
3739,3750,37.07,47.55,0.00,278.40,297.00,43.88
3800,3812,33.52,54.86,0.00,477.90,499.50,48.11
3818,3833,36.35,58.64,0.00,458.50,469.00,53.67
3838,3855,30.16,48.32,0.00,330.20,344.00,33.11
3991,4023,27.10,57.44,0.00,348.55,358.00,33.47
4065,4090,36.57,69.55,0.00,513.65,534.50,62.14
4222,4279,13.79,59.34,0.00,255.00,258.00,24.30
4347,4370,38.84,62.84,0.00,336.15,346.50,52.92
4417,4491,9.38,84.69,0.00,426.40,439.00,36.42
4547,4575,68.95,102.82,0.00,622.15,662.50,74.58
4579,4599,35.12,72.83,0.00,609.65,648.50,67.26
4657,4738,8.59,91.62,0.00,452.40,457.50,44.24
4822,4851,19.55,77.54,0.00,678.80,696.50,57.87
4853,4882,7.54,19.67,0.00,212.65,220.00,16.98
4987,5011,50.22,78.06,0.00,494.35,523.00,71.69
5077,5189,7.09,89.37,0.00,504.85,512.50,63.24
5246,5305,10.96,69.35,0.00,432.60,441.00,36.78
5396,5432,57.50,91.41,0.00,274.15,284.50,61.85
5466,5543,7.97,75.69,0.00,338.30,363.50,66.60
5621,5632,45.36,59.77,0.00,396.85,412.00,55.39
5660,5670,37.18,47.58,0.00,344.45,351.50,40.85
5729,5758,30.21,80.32,0.00,667.35,706.50,72.99
5761,5789,13.42,30.59,0.00,272.35,277.00,25.58
5795,5805,29.05,39.74,0.00,312.85,331.00,37.40
5853,5899,43.60,83.08,0.00,305.85,318.00,54.20
5927,5985,17.51,44.78,0.00,200.05,223.00,42.34
6097,6127,47.77,76.61,0.00,297.25,311.50,66.18
6200,6285,6.68,91.04,0.00,680.90,690.50,58.95
6327,6356,4.54,16.88,0.00,147.85,155.50,15.40
6415,6433,65.54,89.59,0.00,407.95,416.50,84.13
6481,6530,38.34,75.88,0.00,364.30,382.00,58.70
6660,6699,29.73,55.53,0.00,208.70,213.50,45.69
6730,6749,34.61,47.01,0.00,229.60,241.00,43.70
6806,6880,8.65,88.32,0.00,531.25,541.00,46.71
7078,7104,32.50,52.30,0.00,258.80,269.00,36.56
